customer_id,customer_name,currency_id,currency_code,current,days_1-15,days_16-30,days_31-45,days_above-45,total,fcy_total,contact.CF.SALESMAN,contact.CF.ROUTE,contact.CF.ROUTE DAY
4035182000026774029,"SPEED SPARES AND AUTO MOBILES, TIRUPATI",4035182000000000099,INR,0.00,19562.00,12571.00,0.00,0.00,32133.00,32133.00,VINOD,TIRUPATI,MONDAY
4035182000001163774,"Sree Balaji Oil Stores, Palamaner COD",4035182000000000099,INR,0.00,2756.00,0.00,0.00,1452.00,4208.00,4208.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000026795081,"SREE JAYANTHI AGENCIES, SKHT",4035182000000000099,INR,0.00,0.00,0.00,0.00,30000.00,30000.00,30000.00,VINOD,SRIKALAHASTHI,FRIDAY
4035182000000186491,"Sree Kubera Traders,Chittoor",4035182000000000099,INR,0.00,0.00,0.00,0.00,11750.00,11750.00,11750.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000000238998,"SREE MALLIKARJUNA OIL STORES , MPL",4035182000000000099,INR,0.00,0.00,60000.00,0.00,49.00,60049.00,60049.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000186579,SREE RAM AUTO PARTS (V.KOTA),4035182000000000099,INR,0.00,70896.00,0.00,0.00,0.00,70896.00,70896.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000000186843,"Sree Sakthi a/m , Palmnr",4035182000000000099,INR,0.00,0.00,13043.00,0.00,70.00,13113.00,13113.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000726101,"SREE VENKATESWARA  AUTO MOBILES , RAMAKUPPAM",4035182000000000099,INR,0.00,0.00,0.00,0.00,2.00,2.00,2.00,CHIRANJEEVI,BAIREDDYPALLI,SATURDAY
4035182000000187014,"Sreena Cycle Shop,Chandragiri",4035182000000000099,INR,0.00,32687.00,5439.00,0.00,0.00,38126.00,38126.00,NETHAJI,CHANDRAGIRI,SATURDAY
4035182000000187097,"SREENIDHIRAJA PACKING SOLUTIONS PVT LTD ,GJLMD",4035182000000000099,INR,0.00,0.00,0.00,0.00,3939.32,3939.32,3939.32,SUJAY,GAJULAMANDYAM,MONDAY
4035182000000187185,"Sreenivasa Automobiles, TVS Showroom,TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,1279.20,1279.20,1279.20,VINOD,TIRUPATI,FRIDAY
4035182000002265061,SREENIVASA BIKES LLP - TVS SHOWROOM,4035182000000000099,INR,0.00,30227.00,19411.00,0.00,10407.00,60045.00,60045.00,VINOD,TIRUPATI,FRIDAY
4035182000000187273,Sri  New Patel Auto Mobiles Tpt,4035182000000000099,INR,0.00,57901.00,90323.00,56807.00,15587.00,220618.00,220618.00,NETHAJI,TIRUPATI,FRIDAY
4035182000003470088,"Sri Ambika  Auto Mobiles, Satyavedu",4035182000000000099,INR,0.00,0.00,0.00,0.00,334.00,334.00,334.00,NETHAJI,SATHYAVEDU,SATURDAY
4035182000002241451,"SRI AYYAPPA SPARE PARTS , B.N.KANDRIGA",4035182000000000099,INR,0.00,0.00,0.00,0.00,11080.00,11080.00,11080.00,NETHAJI,B N KANDRIGA,FRIDAY
4035182000000187449,Sri Balaji  Ind. & Enterprises Penugonda,4035182000000000099,INR,0.00,0.00,0.00,0.00,35850.00,35850.00,35850.00,SRINIVAS,PENUGONDA,MONDAY
4035182000000187537,"Sri Balaji Auto Garage,Tpt",4035182000000000099,INR,0.00,27905.00,2271.00,17949.00,12315.00,60440.00,60440.00,NETHAJI,TIRUPATI,FRIDAY
4035182000003928764,"SRI BALAJI AUTO MOBILES , PAKALA",4035182000000000099,INR,0.00,23754.00,20621.00,0.00,0.00,44375.00,44375.00,NETHAJI,PAKALA,TUESDAY
4035182000000187615,"Sri Balaji Auto Mobiles, Santhipuram",4035182000000000099,INR,0.00,14828.00,15500.00,8781.00,0.00,39109.00,39109.00,CHIRANJEEVI,SHANTHIPURAM,FRIDAY
4035182000000187703,SRI Balaji Automobiles Puttur,4035182000000000099,INR,0.00,65977.00,57070.00,0.00,0.00,123047.00,123047.00,NETHAJI,PUTTUR,MONDAY
4035182000010636113,"SRI BALAJI AUTOMOBILES, TIRUTTANI",4035182000000000099,INR,0.00,0.00,0.00,0.00,9000.00,9000.00,9000.00,REDDY BABU,TIRUTTANI,MONDAY
4035182000000187786,"Sri Bhagavan Automobiles,Nagari",4035182000000000099,INR,0.00,0.00,0.00,15250.00,4449.00,19699.00,19699.00,NETHAJI,NAGARI,MONDAY
4035182000029162548,"SRI BHAVANI AUTO MOBILES,CHANDRAGIRI",4035182000000000099,INR,0.00,56433.00,0.00,0.00,0.00,56433.00,56433.00,NETHAJI,CHANDRAGIRI,SATURDAY
4035182000000187952,"Sri Chenchulakshmi Fancy&Stationary , Skht",4035182000000000099,INR,0.00,0.00,0.00,0.00,1600.00,1600.00,1600.00,REDDY BABU,SRIKALAHASTHI,FRIDAY
4035182000005259263,"SRI CHENGALAMMA AUTO MECHANIC, TADA",4035182000000000099,INR,0.00,0.00,0.00,0.00,12240.00,12240.00,12240.00,VINOD,TADA,WEDNESDAY
4035182000000188040,Sri Dharani Stone Crushers,4035182000000000099,INR,0.00,0.00,0.00,0.00,75004.00,75004.00,75004.00,SURESH SIR,PENUMURU,MONDAY
4035182000000188128,Sri Durga Auto Spares Ctr,4035182000000000099,INR,0.00,0.00,22116.00,0.00,3.00,22119.00,22119.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000000238909,"SRI DURGA DEVI  AUTO MOBILES & SPARES , PICHATUR",4035182000000000099,INR,10126.00,25592.00,346.00,1030.00,0.00,37094.00,37094.00,NETHAJI,PICHATUR,MONDAY
4035182000000188211,"Sri Ganesh Auto Mobiles-(HERO),Puttur",4035182000000000099,INR,0.00,0.00,0.00,0.00,1013.00,1013.00,1013.00,REDDY BABU,PUTTUR,MONDAY
4035182000000197370,"Sri Gatikachala Hardwares , Somala",4035182000000000099,INR,0.00,0.00,9686.00,0.00,0.00,9686.00,9686.00,VINOD,SOMALA,THURSDAY
4035182000000188299,"Sri Hari A/m , Chittoor",4035182000000000099,INR,0.00,0.00,4907.00,0.00,0.00,4907.00,4907.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000000238937,"Sri Jain Cycle Stores,Tpt",4035182000000000099,INR,0.00,0.00,0.00,8122.00,0.00,8122.00,8122.00,NETHAJI,TIRUPATI,FRIDAY
4035182000007898464,"SRI KRISHNA AUTOMOTIVE AGENCIES , MPL",4035182000000000099,INR,0.00,0.00,0.00,0.00,23478.00,23478.00,23478.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000435001,SRI KUMARAN AUTO SPARES PARTS - NAGALAPURAM,4035182000000000099,INR,0.00,0.00,0.00,0.00,7382.00,7382.00,7382.00,NETHAJI,NAGALAPURAM,SATURDAY
4035182000007236510,"SRI LAKSHMI  VENKATESWARA AUTO MOBILES AND SPARES , CHOWDEPALLI",4035182000000000099,INR,0.00,0.00,0.00,0.00,6055.00,6055.00,6055.00,RAJESH,CHOWDEPALLI,WEDNESDAY
4035182000015606090,SRI LAKSHMI AUTOMOBILES SHANTHIPURAM,4035182000000000099,INR,0.00,0.00,0.00,4291.00,0.00,4291.00,4291.00,CHIRANJEEVI,SHANTHIPURAM,FRIDAY
4035182000000188387,"Sri Lakshmi Ganesh Automobiles,Palamaner COD",4035182000000000099,INR,0.00,0.00,0.00,0.00,1740.00,1740.00,1740.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000197458,"SRI LAKSHMI NARASIMHA AUTO MOBILES , ANGALLU",4035182000000000099,INR,0.00,0.00,0.00,0.00,1439.00,1439.00,1439.00,RAJESH,ANGALLU,TUESDAY
4035182000000188475,SRI LAKSHMI NARASIMHA ENTERPRISES TPT,4035182000000000099,INR,0.00,0.00,0.00,0.00,5599.00,5599.00,5599.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000196784,Sri Lakshmi Narayana Puncture shop Mangalam,4035182000000000099,INR,0.00,13483.00,0.00,0.00,0.00,13483.00,13483.00,VINOD,TIRUPATI,TUESDAY
4035182000026799134,"SRI LAKSHMI SRINIVASA AUTO MOBILES , PACHIKAPALAM",4035182000000000099,INR,0.00,4932.00,16384.00,0.00,0.00,21316.00,21316.00,VINOD,PACHIKAPALAM,MONDAY
4035182000020846615,"SRI LAKSHMI VARADARAJA SWAMY TRADERS,PUNGANUR",4035182000000000099,INR,0.00,5320.00,0.00,0.00,0.00,5320.00,5320.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000025651532,"SRI LAKSHMI VENKATESHWARA AUTO MOBILES, MULBAGAL",4035182000000000099,INR,0.00,0.00,45402.00,0.00,1.00,45403.00,45403.00,CHIRANJEEVI,MULBAGAL,THURSDAY
4035182000000188553,"Sri Lakshmi Venkateswara A/m , Chinthaparthy",4035182000000000099,INR,0.00,0.00,0.00,0.00,2000.00,2000.00,2000.00,REDDY BABU,CHINTHAPARTHY,THURSDAY
4035182000000188636,Sri Lakshmi Venkateswara A/M Baireddipalli,4035182000000000099,INR,0.00,0.00,9800.00,0.00,2.00,9802.00,9802.00,CHIRANJEEVI,BAIREDDYPALLI,SATURDAY
4035182000000188719,"Sri Lakshmi Venkateswara A/m, Kuppam",4035182000000000099,INR,0.00,30793.00,0.00,0.00,3113.00,33906.00,33906.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000027016837,"SRI LAKSHMI VENKATESWARA AUTO MOBILES , PAKALA",4035182000000000099,INR,0.00,1912.00,5980.00,0.00,0.00,7892.00,7892.00,VINOD,PAKALA,TUESDAY
4035182000020846434,"SRI LAKSHMI VENKATESWARA EARTH MOVERS, MPL",4035182000000000099,INR,0.00,54439.00,0.00,28.00,1970.00,56437.00,56437.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000188807,Sri Latha Traders Mpl,4035182000000000099,INR,0.00,0.00,0.00,0.00,12649.00,12649.00,12649.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000188895,"Sri Mahalakshmi Auto Mobiles, Baireddypalli COD",4035182000000000099,INR,0.00,39100.00,0.00,0.00,0.00,39100.00,39100.00,CHIRANJEEVI,BAIREDDYPALLI,SATURDAY
4035182000000238970,Sri mahalakshmi kalyani puncture shop TPT,4035182000000000099,INR,0.00,106515.00,0.00,0.00,0.00,106515.00,106515.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000189071,"Sri Manjula Automobiles, CTR",4035182000000000099,INR,0.00,4050.00,0.00,0.00,79.00,4129.00,4129.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000000189159,"Sri Manjunatha Auto Agencies,  Ramakuppam",4035182000000000099,INR,0.00,12964.00,0.00,0.00,0.00,12964.00,12964.00,CHIRANJEEVI,RAMAKUPPAM,SATURDAY
4035182000001275474,"Sri Manjunatha Auto Mobiles , Kuppam",4035182000000000099,INR,0.00,13839.00,0.00,0.00,0.00,13839.00,13839.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000189247,"Sri Manjunatha Autombiles, Shantipuram",4035182000000000099,INR,0.00,29323.00,0.00,0.00,593.76,29916.76,29916.76,CHIRANJEEVI,SHANTHIPURAM,FRIDAY
4035182000000189330,Sri Maremmathalli auto Mobiles Papanaidupeta,4035182000000000099,INR,0.00,0.00,0.00,0.00,8791.00,8791.00,8791.00,NETHAJI,PAPANAIDUPETA,SATURDAY
4035182000004505425,"Sri Muralikrishna Enterprises(Bajaj), SKHT",4035182000000000099,INR,0.00,0.00,0.00,106500.00,0.00,106500.00,106500.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000196701,Sri New Venkateswara auto mobiles Kuppam,4035182000000000099,INR,0.00,4192.00,15581.00,0.00,1217.00,20990.00,20990.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000491469,"Sri Padmavathi Auto Mobiles  , VADAMALAPETA",4035182000000000099,INR,0.00,2087.00,0.00,0.00,200.00,2287.00,2287.00,NETHAJI,PUTTUR,MONDAY
4035182000029248475,SRI PADMAVATI MAHILA VISVAVIDYALAYAM - TPT,4035182000000000099,INR,0.00,192508.00,0.00,0.00,0.00,192508.00,192508.00,SURESH SIR,TIRUPATI,MONDAY
4035182000000189408,Sri Pathi Auto Services Tpt (MK),4035182000000000099,INR,0.00,0.00,0.00,0.00,6116.00,6116.00,6116.00,SHAHEEN,TIRUPATI,MONDAY
4035182000025651883,"SRI RAGHAVENDRA AUTO MOBILES , MULBAGAL",4035182000000000099,INR,0.00,18000.00,0.00,0.00,0.00,18000.00,18000.00,CHIRANJEEVI,KRISHNAGIRI,THURSDAY
4035182000000189491,"Sri Raghavendra Automobiles,Suzuki PILER",4035182000000000099,INR,0.00,0.00,10829.00,0.00,0.00,10829.00,10829.00,NETHAJI,PILER,THURSDAY
4035182000000189579,Sri Raja Ram Auto MobilesCTR,4035182000000000099,INR,0.00,7847.00,15386.00,0.00,0.00,23233.00,23233.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000008565416,SRI RAJA RAM MOTORCYCLES MPL,4035182000000000099,INR,0.00,0.00,25052.00,37687.00,27950.00,90689.00,90689.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000197702,"SRI RAJARAM AUTO MOBILES , MPL",4035182000000000099,INR,0.00,0.00,451.00,45892.00,2331.00,48674.00,48674.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000189667,"Sri Rajashree Automobiles, HERO Show Room, PUNGANUR",4035182000000000099,INR,0.00,0.00,0.00,0.00,15291.00,15291.00,15291.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000000189755,"Sri Rama Agency, Pichatur",4035182000000000099,INR,0.00,0.00,2790.00,0.00,7134.00,9924.00,9924.00,NETHAJI,PICHATUR,MONDAY
4035182000000189931,Sri Rama Auto Mobiles J K Puram,4035182000000000099,INR,0.00,0.00,0.00,6224.00,6815.00,13039.00,13039.00,CHIRANJEEVI,J K PURAM,SATURDAY
4035182000000190019,"Sri Sadgurudatta Provisional Stores , Pallikuppam",4035182000000000099,INR,0.00,0.00,0.00,0.00,7234.00,7234.00,7234.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000004341443,"SRI SAI  AUTO MOBILES  , TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,1414.00,1414.00,1414.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000197536,SRI SAI AUTO MOBILES B.N. KANDRIGA,4035182000000000099,INR,0.00,0.00,0.00,0.00,12372.00,12372.00,12372.00,NETHAJI,B N KANDRIGA,FRIDAY
4035182000000190102,"Sri Sai Automobiles,Cherlopalli.Tpt",4035182000000000099,INR,0.00,0.00,38970.00,0.00,0.48,38970.48,38970.48,NETHAJI,CHANDRAGIRI,SATURDAY
4035182000000190185,"Sri Sai Bajaj, Kuppam",4035182000000000099,INR,0.00,0.00,0.00,0.00,55.00,55.00,55.00,CHIRANJEEVI,KUPPAM,SATURDAY
4035182000000190268,Sri Sai Enterprises Ramasamudram,4035182000000000099,INR,0.00,0.00,0.00,0.00,131.00,131.00,131.00,RAJESH,RAMASAMUDRAM,WEDNESDAY
4035182000001066467,"Sri Sai Enterprises(Suzuki), MPL",4035182000000000099,INR,0.00,12422.00,0.00,11293.00,1.00,23716.00,23716.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000190351,"Sri Sai Enterprises, Yamaha, SKHT",4035182000000000099,INR,0.00,0.00,0.00,0.00,19.00,19.00,19.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000190859,"Sri Sai Ganesh Gas Convertion, TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,3593.00,3593.00,3593.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000190610,"Sri Sai Maruti Puncture Shop, Yerpedu",4035182000000000099,INR,0.00,155463.00,0.00,0.00,0.00,155463.00,155463.00,NETHAJI,YERPEDU,WEDNESDAY
4035182000000190693,"Sri Sai Motors (Enfield S/R), TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,42598.00,42598.00,42598.00,SURESH SIR,TIRUPATI,MONDAY
4035182000000190771,Sri Sai Venkateswara Auto Mobiles  Punganur,4035182000000000099,INR,0.00,0.00,0.00,0.00,3040.00,3040.00,3040.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000000190942,"Sri Seven Hills Constructions,Tpt (IISER)",4035182000000000099,INR,0.00,0.00,0.00,0.00,100300.00,100300.00,100300.00,SRINIVAS,TIRUPATI,MONDAY
4035182000000239026,"Sri Siva Manjunatha Oil Stores, Piler",4035182000000000099,INR,0.00,15500.00,0.00,0.00,1303.00,16803.00,16803.00,NETHAJI,PILER,THURSDAY
4035182000000191030,"Sri Siva Sai Enterprises(Suzuki,Skht)",4035182000000000099,INR,0.00,0.00,0.00,0.00,5965.00,5965.00,5965.00,REDDY BABU,SRIKALAHASTHI,FRIDAY
4035182000002010171,"SRI SRI SRI ANGERAMMA THALLI MECHANIC , SKHT",4035182000000000099,INR,0.00,0.00,11603.00,0.00,0.00,11603.00,11603.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000191196,"Sri Srinivasa Oils & A/m , Palamner COD",4035182000000000099,INR,0.00,38995.00,0.00,0.00,1733.00,40728.00,40728.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000191284,"Sri Srinivasa Tyres, Tpt",4035182000000000099,INR,0.00,6040.00,0.00,0.00,3209.00,9249.00,9249.00,SHAHEEN,TIRUPATI,MONDAY
4035182000019411061,SRI SURESH AUTOMOBILES & ENRTERPRISES CHITTOOR,4035182000000000099,INR,0.00,0.00,29500.00,0.00,0.00,29500.00,29500.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000027641019,"SRI UMA BHAVANI AUTO MOBILES , SKHT",4035182000000000099,INR,0.00,0.00,0.00,2010.00,0.00,2010.00,2010.00,VINOD,SRIKALAHASTHI,THURSDAY
4035182000002560572,"Sri Vaari Tyres , Tpt",4035182000000000099,INR,0.00,0.00,34995.00,0.00,2300.00,37295.00,37295.00,VINOD,TIRUPATI,TUESDAY
4035182000000191372,"Sri Vaishnavi Automobile Financiers, TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,1900.00,1900.00,1900.00,SHAHEEN,TIRUPATI,MONDAY
4035182000001549001,SRI VARASIDDHI VINAYAKA AUTO CONSULTANCY - V KOTA,4035182000000000099,INR,0.00,0.00,0.00,0.00,277.00,277.00,277.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000000191455,"Sri Varasiddhi Vinayaka Traders , Tpt",4035182000000000099,INR,0.00,0.00,0.00,0.00,16002.00,16002.00,16002.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000191626,Sri Venkateswara Auto Mobiles  Kuppam,4035182000000000099,INR,0.00,0.00,23761.00,0.00,0.00,23761.00,23761.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000006581058,"SRI VENKATESWARA AUTO MOBILES , AUTO NAGAR",4035182000000000099,INR,0.00,0.00,3840.00,0.00,0.00,3840.00,3840.00,VINOD,TIRUPATI,MONDAY
4035182000000191714,Sri venkateswara auto mobiles ramasamudram COD,4035182000000000099,INR,0.00,0.00,43063.00,0.00,628.00,43691.00,43691.00,RAJESH,RAMASAMUDRAM,WEDNESDAY
4035182000000191797,"Sri Venkateswara Automobiles, Pichatur",4035182000000000099,INR,0.00,59910.00,36497.00,19824.00,7824.00,124055.00,124055.00,NETHAJI,PICHATUR,MONDAY
4035182000000191968,"Sri Venkateswara Cycles & A/m, Tpt",4035182000000000099,INR,0.00,14176.00,0.00,0.00,436.00,14612.00,14612.00,VINOD,TIRUPATI,TUESDAY
4035182000010423870,"SRI VENKATESWARA TRADERS , PUTTUR",4035182000000000099,INR,14824.00,22444.00,0.00,0.00,4.00,37272.00,37272.00,NETHAJI,PUTTUR,MONDAY
4035182000000192056,"Sri Vinayaka Auto Mobiles & Services, Kuppam",4035182000000000099,INR,0.00,0.00,0.00,0.00,2900.00,2900.00,2900.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000192144,"Sri Vinayaka Automobiles,Skht",4035182000000000099,INR,0.00,9387.00,11262.00,0.00,9883.00,30532.00,30532.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000027926381,"SRIE D.M.H. AUTO MOBILES , TPT",4035182000000000099,INR,0.00,0.00,0.00,3900.00,0.00,3900.00,3900.00,VINOD,TIRUPATI,MONDAY
4035182000006932437,"SRINIVASA  AUTO MOBILES , TPT  ( MINDA OIL )",4035182000000000099,INR,0.00,3600.00,0.00,0.00,0.00,3600.00,3600.00,VINOD,TIRUPATI,MONDAY
4035182000000192315,Srinivasa Enterprises Tpt,4035182000000000099,INR,0.00,0.00,0.00,0.00,9126.40,9126.40,9126.40,SHAHEEN,TIRUPATI,MONDAY
4035182000000192227,"SRINIVASA ENTERPRISES, NAGARI",4035182000000000099,INR,0.00,0.00,0.00,4196.00,0.00,4196.00,4196.00,NETHAJI,NAGARI,MONDAY
4035182000001839090,"SRINIVASA MOTORS (HERO SHOW ROOM) , SOMALA",4035182000000000099,INR,0.00,6793.00,1125.00,6247.00,1622.00,15787.00,15787.00,VINOD,SOMALA,THURSDAY
4035182000007797005,"SRINIVASA MOTORS, KUPPAM",4035182000000000099,INR,0.00,12351.00,0.00,0.00,191.00,12542.00,12542.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000196379,"SRINIVASAN BEARINGS AND TYRES , TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,2889.00,2889.00,2889.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000192486,Sripati Auto Service - tpt,4035182000000000099,INR,0.00,9090.00,0.00,1.00,5149.00,14240.00,14240.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000239125,"Sriyes Jain Auto Spare Parts, SKHT",4035182000000000099,INR,0.00,0.00,0.00,0.00,4562.00,4562.00,4562.00,REDDY BABU,SRIKALAHASTHI,FRIDAY
4035182000000108324,SS Enterprises Tpt,4035182000000000099,INR,0.00,132807.00,191488.00,127390.00,3426189.55,3877874.55,3877874.55,SURESH SIR,TIRUPATI,MONDAY
4035182000000192647,"SS TYRES , B.Kottha Kota",4035182000000000099,INR,0.00,39240.00,11385.00,0.00,0.00,50625.00,50625.00,RAJESH,B.KOTHAKOTA,FRIDAY
4035182000028107775,"SSB AUTOMOBIES & SPARE PARTS SHOP, GURRAMKONDA",4035182000000000099,INR,0.00,0.00,0.00,6300.00,0.00,6300.00,6300.00,SUJAY,GURRAMKONDA,TUESDAY
4035182000000192896,Star Auto Mobiles Mpl,4035182000000000099,INR,0.00,18008.00,18893.00,0.00,6530.00,43431.00,43431.00,RAJESH,MADANAPALLE,THURSDAY
4035182000001277308,"Star Vulcanizing, SKHT",4035182000000000099,INR,0.00,14287.00,0.00,0.00,0.00,14287.00,14287.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000001904125,STATE BANK OF INDIA,4035182000000000099,INR,0.00,0.00,0.00,25600.00,0.00,25600.00,25600.00,SRINIVAS,NANDYALA,MONDAY
4035182000000192984,"Sudha Oils,Tpt",4035182000000000099,INR,0.00,0.00,0.00,0.00,7321.00,7321.00,7321.00,SHAHEEN,TIRUPATI,THURSDAY
4035182000000193072,"Sudhakar Traders, Irala COD",4035182000000000099,INR,0.00,0.00,20734.00,0.00,14.00,20748.00,20748.00,NETHAJI,IRALA,TUESDAY
4035182000000193155,"Sufay Enterprises , Ganagadar Nellore",4035182000000000099,INR,0.00,0.00,0.00,0.00,2673.00,2673.00,2673.00,CHIRANJEEVI,GANAGADAR NELLORE,TUESDAY
4035182000000193243,"Sun Automobiles, Kuppam",4035182000000000099,INR,0.00,0.00,30500.00,0.00,0.00,30500.00,30500.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000193419,"Sunil Automobiles, Baireddypalle",4035182000000000099,INR,0.00,0.00,4766.00,19511.00,0.00,24277.00,24277.00,CHIRANJEEVI,BAIREDDYPALLI,SATURDAY
4035182000000193502,"Super Tyres,Tpt",4035182000000000099,INR,0.00,2511.00,0.00,66935.00,51010.00,120456.00,120456.00,VINOD,TIRUPATI,TUESDAY
4035182000000193673,"Surya  Auto Garage , Jeevakona",4035182000000000099,INR,0.00,0.00,0.00,0.00,1537.00,1537.00,1537.00,SHAHEEN,TIRUPATI,FRIDAY
4035182000000193756,SV Enterprises  Guntur,4035182000000000099,INR,0.00,0.00,0.00,0.00,231586.00,231586.00,231586.00,SRINIVAS,GUNTUR,MONDAY
4035182000005907335,"SVS AUTO MOBILES , KUPPAM",4035182000000000099,INR,0.00,18600.00,0.00,0.00,0.00,18600.00,18600.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000026304202,"SVT TYRES, MADANAPALLE",4035182000000000099,INR,0.00,2770.00,7983.00,15750.00,0.00,26503.00,26503.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000193922,"Teja Two Wheeler, Tpt",4035182000000000099,INR,0.00,0.00,0.00,0.00,2026.00,2026.00,2026.00,SHAHEEN,TIRUPATI,THURSDAY
4035182000000239186,Theja Cycle Shop Pachikapalem,4035182000000000099,INR,0.00,0.00,0.00,0.00,950.00,950.00,950.00,VINOD,PACHIKAPALAM,MONDAY
4035182000004822949,THIRUMALAA CONSTRUCTIONS,4035182000000000099,INR,0.00,0.00,0.00,0.00,50.00,50.00,50.00,SRINIVAS,PICHATUR,MONDAY
4035182000009599823,"TIRUMALA  TIRUPATI  DEVASTHANAMS , TIRUPATI",4035182000000000099,INR,0.00,0.00,0.00,0.00,9929.00,9929.00,9929.00,SURESH SIR,TIRUPATI,MONDAY
4035182000000194093,"Tirumala Enterprises , Tpt",4035182000000000099,INR,0.00,0.00,0.00,0.00,20046.00,20046.00,20046.00,SURESH SIR,TIRUPATI,MONDAY
4035182000000194181,TRINETRA TRADERS SKHT COD,4035182000000000099,INR,0.00,0.00,0.00,0.00,1797.00,1797.00,1797.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000194269,TTR Cycle Shop Nagiri,4035182000000000099,INR,0.00,2200.00,0.00,0.00,0.00,2200.00,2200.00,NETHAJI,NAGARI,MONDAY
4035182000000194352,V K ENTERPRISES,4035182000000000099,INR,0.00,0.00,0.00,0.00,12946.00,12946.00,12946.00,SHAHEEN,TIRUPATI,MONDAY
4035182000002141364,Vasavi Electricals   Kondur,4035182000000000099,INR,0.00,0.00,39.00,0.00,0.00,39.00,39.00,VINOD,KONDUR,THURSDAY
4035182000000194601,Venkatachalam   Auto Mobiles  Tpt,4035182000000000099,INR,0.00,0.00,0.00,37000.00,13656.00,50656.00,50656.00,VINOD,TIRUPATI,TUESDAY
4035182000000194923,Venu AutoMobiles  Mpl,4035182000000000099,INR,0.00,0.00,0.00,0.00,14692.00,14692.00,14692.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000195011,"Vijayabharati Automobiles Pvt Ltd(TATA), TPT",4035182000000000099,INR,0.00,0.00,0.00,5164.00,876.00,6040.00,6040.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000195099,"Vijayalakshmi Auto Spares, Damalcheruvu",4035182000000000099,INR,0.00,9300.00,0.00,13236.00,156.00,22692.00,22692.00,NETHAJI,DAMALACHERUVU,TUESDAY
4035182000000195182,VIKRAMA SIMHAPURI UNIVERSITY,4035182000000000099,INR,0.00,0.00,0.00,0.00,1779.00,1779.00,1779.00,SRINIVAS,NELLORE,MONDAY
4035182000007464851,"VINAYAKA AUTO MOBILES ,  SPARES AND OILS , TPT ( MINDA OIL )",4035182000000000099,INR,0.00,0.00,0.00,0.00,9460.00,9460.00,9460.00,VINOD,TIRUPATI,MONDAY
4035182000000195265,"Vinayaka Automobiles, Kalikiri",4035182000000000099,INR,0.00,0.00,0.00,0.00,1935.00,1935.00,1935.00,REDDY BABU,KALIKIRI,THURSDAY
